Job Title,Company,Link,Job_Description,Location,Job_Rec
C11 Big Data,For a client of TeamLease Services Ltd,https://www.freshersworld.com/jobs/c11-big-data-jobs-in-chennai-for-a-client-of-teamlease-services-ltd-986929,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><p>Big Data</p></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/others-jobs-vacancies/1111030""><span class=""get_jobrolename"">Others</span></a></div><div><strong>Job Category : </strong></div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Data Entry Operator,Fresherslive,https://www.freshersworld.com/jobs/data-entry-operator-jobs-in-chennai-fresherslive-1017001,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><section class=""show-more-less-html"" data-max-lines=""5""><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5""><strong>FRESHERSLIVE is Hiring 5 FEMALE - DATA ENTRY OPERATOR<br/><br/></strong><strong>NOTE : Candidates those who are in and around CHENNAI are only Eligible<br/></strong><strong><br/></strong>SALARY : 12,500 Per Month Fixed<br/><br/>Company Name : Fresherslive<br/><br/>Designation : Data Entry Operator<br/><br/>Education : Any Graduate<br/><br/>Location : CHENNAI<br/><br/>Experience : Freshers / Experience can apply<br/><br/>Total Vacancies : 5<br/><br/><strong><u>Interview Process<br/></u></strong><ul><li>Candidate should first clear the Telephonic interview taken by us.<li>Once they have shortlisted in Telephonic interview, they will be called for System Test &amp; HR Round<li>After Clearing System Test &amp; HR Round, Result will be announced either via call or on the spot depending upon the situation.<li>Once candidate has been selected, they have to join immediately.</li></li></li></li></ul></div></section></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Data Entry Typist,JK Infosoft Ltd,https://www.freshersworld.com/jobs/data-entry-typist-jobs-in-chennai-coimbatore-madurai-jk-infosoft-ltd-1016438,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><p>Full Time / Part Time
Online Home Based Jobs, Fresher Home Based Data Entry Jobs For College
Students, Home Based Typing Work </p><p><br/>For Students, back office Home Based Form Filling Jobs For
House Wife, Home Based Typing Jobs, Home Based Copy paste Jobs, Home Based SMS
Sending Jobs, Data Entry, Data Entry Operator Computer Operator, Data Entry
Typist,.<strong></strong></p><p>Good communication
and presentation skills</p><p>Job Type: Part-time</p></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Part Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Part Time,Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Clerical/Data Entry,RMS Solutions Inc,https://www.freshersworld.com/jobs/clerical-data-entry-jobs-in-bangalore-chennai-rms-solutions-inc-986064,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""> Must have English speaking and writing skills.<br/>Answering incoming calls<div>Filing, data entry, customer service monitor, and reply to the email computer knowledge excels, PowerPoint, Microsoft word, etc. </div><div>Quick book invoices entry online research must be organized, punctual, and detail-oriented.</div><div>Should work well in a small office environment </div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Part Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Written-test</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Data Entry Executive,Eminentminds,https://www.freshersworld.com/jobs/data-entry-executive-jobs-in-bangalore-chennai-hyderabad-eminentminds-1011224,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><p>We are looking for Non
Voice/ Data entry  / work from home</p><p> </p><p>Graduates / Under
Graduates willing to work in Fixed shifts ( 9am to 6pm ) Sundays Fixed off</p><p>Should have a minimum
typing speed of Min 25 words per minute with 90% accuracy.</p><p>Salary                      : 10k to 15K + inve</p><p>Functional Area     : Data Entry</p><p>Employment Type :
Permanent Job, Full Time , Part Time</p><p>No of Position        : 30
Numbers</p><p>AGE                          : Max 32yr</p><p>Work Location       : Near Kengeri Satellite Town Bangalore</p></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>MBA,Diploma,BSc/BCA/BBM,Computer Operator,Work from Home</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Telephonic Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Data Science Engineers,IIBM Institute of Business Management,https://www.freshersworld.com/jobs/data-science-engineers-jobs-in-pune-chennai-hyderabad-iibm-institute-of-business-management-997494,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""> IIBM Institute of Business Management <ul><li>We are looking for candidates/interns in data science for MNC's. <li>Candidates can be B Tech/BCA /BBA from any college. <li>We have trained over 25,000 candidates since 2008. <li>For details visit</li></li></li></li></ul></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/engineer-core-non-it-jobs-vacancies/1111008""><span class=""get_jobrolename"">Engineer (Core, Non-IT)</span></a></div><div><strong>Job Category : </strong>Core Technical,BSc/BCA/BBM</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Telephonic Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Online Data Entry,LEGALITY SIMPLIFIED LLP,https://www.freshersworld.com/jobs/online-data-entry-jobs-in-chennai-legality-simplified-llp-996750,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""> 1.Uploading Documents in Portal <div>2. Client follow up </div><div>3. Good Knowledge in Ms office </div><div>4. Good  sound in Communication </div><div>5. Mail Follow up with client </div><div>6. Transfer data from paper formats into computer files or database systems using keyboards, data recorders or optical scanners <div>7. Create spreadsheets with large numbers of figures without mistakes </div><div>8. Verify data by comparing it to source documents </div><div>9. Perform regular backups to ensure data preservation <br/>NOTE: Experience Level: 0 to 2 year</div></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>BSc/BCA/BBM,Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview, Telephonic Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 2 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Data Entry Operator,Mgm infotech,https://www.freshersworld.com/jobs/data-entry-operator-jobs-in-bangalore-chennai-coimbatore-mgm-infotech-1005683,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><ul><li>Image format into notepad format.<li>Have to type 50 pages.<li>Per page 60 rs cost.<li>Students job seekers can apply for this.<li>Having a laptop or desktop then you can apply.</li></li></li></li></li></ul></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Part Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Part Time,Computer Operator,Work from Home</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Telephonic Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Administrative Assistant / Data Entry Clerk Data Processing Executive,Fly Care India,https://www.freshersworld.com/jobs/administrative-assistant-data-entry-clerk-data-processing-executive-jobs-in-chennai-fly-care-india-1017037,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><section class=""show-more-less-html"" data-max-lines=""5""><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5"">Looking for Administrative Assistant / Data Entry Clerk<br/><br/>Entry-level job - Work at Home. Full or part-time positions available from home. With or without experience we encourage all applicants to apply.<br/><br/><strong><u>Skills<br/><br/></u></strong>Sales<br/>Marketing<br/>Customer Support<br/>DATA ENTRY<br/>CUSTOMER SERVICE<br/>Human Resource Management<br/>Responsibilities and Duties<br/><br/>We are seeking candidates interested in working with companies who are hiring employees for remote at home positions.</div><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5""><br/>Both full-time and part-time opportunities are available in a variety of career fields including but not limited to data entry, marketing, customer service and support, clerical, and administrative.</div><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5""><br/>Candidates with experience in inside sales, outside sales, and retail sales are also encouraged to apply on our website. If you can work on your own from home and are self-motivated you would be a great fit.</div><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5""><br/>Ideal candidates should enjoy such work as email customer service, data entry, social media posting and reviewing products.</div></section></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
SMS Sending/Data Entry,JK Infosoft Ltd,https://www.freshersworld.com/jobs/sms-sending-data-entry-jobs-in-chennai-noida-hyderabad-jk-infosoft-ltd-1017473,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><p>Full Time / Part Time Online Home Based Jobs, Fresher Home Based <span style=""background: green; color: white;"">Data Entry</span> Jobs For College Students, Home Based Typing Work For Students</p><p>Back office Home Based Form Filling Jobs For House Wife, Home Based Typing Jobs, Home Based Copy paste Jobs, Home Based SMS Sending Jobs, <span style=""background: green; color: white;"">Data Entry</span>, <span style=""background: green; color: white;"">Data Entry</span> Operator Computer Operator, <span style=""background: green; color: white;"">Data Entry</span> Typist</p><p>Good communication and presentation skills</p><p>Job Type: Part-time</p><p>This work can be done from any location in India</p></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Part Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Database Administrator / Data Engineer,Core HR Services Pvt. Ltd,https://www.freshersworld.com/jobs/database-administrator-data-engineer-jobs-in-chennai-core-hr-services-pvt-ltd-1013672,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><li>Expert in MySQL / Maria db. - Optimization and handling large sets of databases. - Creating Indexing of data / Data Dictionary. - Generating reports and creating audits. - Hands-on knowledge with stored procedures and bash scripting is a huge plus.<li>Expert in MySQL / Maria db. - Optimization and handling large sets of databases. - Creating Indexing of data / Data Dictionary. - Generating reports and creating audits. - Hands-on knowledge with stored procedures and bash scripting is a huge plus.<br/><br/>Skills: Data Dictionary, Database Management, Database, Report Generation, Stored Procedures, Mysql, Data Engineer, Maria Db, Database Administrator, Indexing<br/><br/>Experience: 2.00-4.00 Years </li></li></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/engineer-core-non-it-jobs-vacancies/1111008""><span class=""get_jobrolename"">Engineer (Core, Non-IT)</span></a></div><div><strong>Job Category : </strong>Core Technical</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Experienced (2 to 3+ yrs)</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Process Data Engineer - SSW,Shell,https://www.freshersworld.com/jobs/process-data-engineer-ssw-jobs-in-chennai-shell-1012054,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""> TAO - Subsurface and WRFM/ Technical Reporting Team is tasked with delivering perceptible value to Upstream business units within Shell through building data solutions,<br/><ul><li>This position is part of TAO - Subsurface and WRFM/ TR - Data Solutions team delivering advanced Data Solution projects for upstream businesses within Shell<li>Responsible for supporting the development of technical models for projects collaborating with different business stakeholders &amp; other partners and working across a range of technologies and tools.<li>Deliver high-quality Data Solutions/ Visualization by Adhering to the required software development standards.<li>Define project requirements, agree on project milestones, phases and elements; working along the project team.<li>Work in a collaborative team-oriented environment with the business and IT to complete application development by assisting in the design, coding, and testing of technical solutions<li>Involve in all phases of software development and Develop documentation throughout the life cycle<li>Maintain and develop codebase, troubleshooting bugs, resolve issues and enhancements.<li>Perform Peer code review, suggest improvements and assist them to deliver quality deliverables with the minimum standard.<li>Adopt and Implement best practices in coding, unit testing and test cases.<li>Enhances organization reputation by accepting ownership for accomplishing new and different requests; exploring opportunities to add value to job accomplishments.<li>Ability to impact operations and effect change without being confrontational<li>Ability to work independently and with others</li></li></li></li></li></li></li></li></li></li></li></li></ul></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/engineer-core-non-it-jobs-vacancies/1111008""><span class=""get_jobrolename"">Engineer (Core, Non-IT)</span></a></div><div><strong>Job Category : </strong>Core Technical,Diploma</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
