Job Title,Company,Link,Job_Description,Location,Job_Rec
Sales Development Representative,CustomerLabs No Code Customer Data Platform,https://www.freshersworld.com/jobs/sales-development-representative-jobs-in-chennai-customerlabs-no-code-customer-data-platform-1012114,", We’re looking for an energetic sales representative to actively seek out and engage customer prospects. You will provide appropriate solutions for every customer in order to drive revenue growth, and add new customers.Responsibilities:Demo and sell products to existing and prospective customersEstablish and maintain positive business and customer relationshipsReach out to customer leads through phone, email as required.Solve customer problems and complaints to maximize satisfactionAchieve sales targets and outcomes.Collaborate within team members and other departmentsGenerate reports on new sale, target achievements, issues to the management.Get feedback and improve constantly.Requirements:Proven work experience as a sales representativeFluency in MS OfficeFamiliarity with CRMs practices.Highly motivated and target driven with a proven track record in salesExcellent selling, communication and negotiation skillsPrioritizing, time management and organizational skillsAbility to create and deliver presentations tailored to the audience needsRelationship management skills and openness to feedbackBS/BA degree or equivalentJob SummaryJob Type : Full TimeJob Role : Sales / Marketing ExecutiveJob Category : Diploma,Sales and MarketingHiring Process :  Face to Face InterviewWho can apply : Freshers and Experienced (0 to 3 yrs )",chennai,data scientist
Field Investigator,Market Xcel Data Matrix Pvt Ltd,https://www.freshersworld.com/jobs/field-investigator-jobs-in-dewas-shahdol-market-xcel-data-matrix-pvt-ltd-1013970,", We are looking for a field investigator to develop sales strategies and attract new clients. The field investigator will play a key role in increasing income and revenue by acquiring more and more clients, generating leads and managing sales of products and services. He will be responsible for the following tasks:-Perform daily field tasks
assigned by client (Field Investigator to receive task using PMS software)Panel home recruitmentMeter Installation
as per planMaintenance and Servicing of Panel homesRequirements and QualificationsAny bachelor’s degree or related
diploma Good sales experienceMinimum 2 year experience in field related tasks from
any industryAbility to
communicate in local language Willingness to
travel Tech savy: should
be well conversant in operating smart phone/tab/laptop/ any new gadgetsAge limit up to 30
yearsStability in
careerJob SummaryJob Type : Full TimeJob Role : Sales / Marketing ExecutiveJob Category : OthersHiring Process :  Face to Face Interview, Telephonic InterviewWho can apply : Experienced (2 to 3 yrs)",chennai,data scientist
Market Research,ARU Research,https://www.freshersworld.com/jobs/market-research-jobs-in-chennai-aru-research-997849,", Collecting data on consumers, competitors, and market place and consolidating information into actionable items, reports, and presentationsUnderstanding business objectives and designing surveys to discover prospective customers’ preferencesCompiling and analyzing statistical data using modern and traditional methods to collect it.Job SummaryJob Type : Full TimeJob Role : Research/JRF/SRFJob Category : OthersHiring Process :  Face to Face Interview, Telephonic InterviewWho can apply : Freshers",chennai,data scientist
Training Content Developer,Alation,https://www.freshersworld.com/jobs/training-content-developer-jobs-in-chennai-alation-1009959,", Job ScopeProduce technical training content - must have proven ability to write content about data concepts, products and technologiesProduce content developed and written by others, including eLearning production, video post-production, audio clean up and related tasksCreate training material using designs and outlines created by othersCreate, deploy and evaluate student experience assets (LMS courses or pages, assessment activitiesCreate the final polish for all customer-delivered content by using extraordinary attention-to-detailUnderstand the data ecosystem and the data catalog to ensure the best content deliveryResponsibilities: Produce and maintain training assetsDevelop technical eLearning content using modern production tools (Articulate, Captivate, Camtasia) about a data software product, a data catalogPerform regular production tasks on eLearning assets (edit videos, produce LMS compatible outputs, integrate media and interactions)Organize and manage training assets for internal use with the training departmentOrganize and manage training assets for accepted use by co-workers from other departmentsCreate and maintain systems, processes and communications to curate content, encouraging others to build and share their wisdom.Responsibilities: Build the training content library Write training content for eLearning or Instructor led training materialApply instructional design and learning theory concepts to create useful, engaging, fun training experiencesCurate training material from multiple sources to provide fast paths to training solutionsDevelop expertise in Alation’s productMaintain training material. Review product changes and apply changes to content where needed.Required Experience/SkillsTechnical competency - a fundamental understanding of data, with at least 1-2 years experience building training for a technical audience such as administrators or developers. Technical skills may include databases, analytical tools, scripting languages, HTML, CSS, SQL, APIs and integration, networking, storage.3-5 years experience writing training or documentation. Writing Samples will be required. 2 years experience building technical training content for software or hardware customersYou must complete a short sample exercise in order to be considered for this position.Knowledge of instructional design and earning theoryDemonstrated experience and proficiency with eLearning tools (examples: Articulate 360, Articulate Presenter, Techsmith Camtasia, Adobe Captivate)Excellent writing skills. You will be the model for the company – your writing must be correct.Imagination and creativity. We have fun working, and want our customers to have fun learning.More About AlationOur founders have come together from different backgrounds: business, engineering, and design. This unique mix from our founding team is important to the Alation culture story. Today, our team consists of creators and communicators with varied backgrounds - from Stanford, to the Indian Institute of Technology, big companies and one-person startups, the United States, and abroad. We continue to seek ever more diverse perspectives as we grow.Why Alation? Market-Leading Data Catalog Provider High-growth, collaborative environment with diverse and inclusive teams Continuous learning, enrichment and development opportunities Competitive pay and health offerings Flexible time off to relax and rechargeJob SummaryJob Type : Full TimeJob Role : IT Software-EngineerJob Category : IT/Software,DiplomaHiring Process :  Face to Face InterviewWho can apply : Experienced (3 to 3+ yrs)",chennai,data scientist
Software Developer,Redink,https://www.freshersworld.com/jobs/software-developer-jobs-in-chennai-redink-995509,",  Skills Required :-Backend:1) Experience in Node.js2) Java language is mandatoryExperience required : 3yrs. Job Description :-Collaborate with Front-end developers Define and communicate technical and design requirementsProvide training, help and support to other team membersDevelop functional and sustainable web applications with clean codesTroubleshoot and debug applicationsLearn about new technologiesFollow new and emerging technologiesConduct UI tests and optimize performanceJob SummaryJob Type : Full TimeJob Role : IT Software-EngineerJob Category : IT/Software,Work from HomeHiring Process :  Telephonic InterviewWho can apply : Experienced (3 yrs)",chennai,data scientist
DevOps Trainer,Intellipaat,https://www.freshersworld.com/jobs/devops-trainer-jobs-in-chennai-intellipaat-993975,",  Looking for a trainer who Done DevOps Certification in Chennai and having industry experience of min 2 years. The candidate who is applying for the job should be good at the following:• Fluency in English • Good teaching skills • Should have domain knowledge • Should know about DevOps with its applications • DevOps ToolsExcellent communication skillsExcellent presentation skills Experience in corporate training's Excellent knowledge of DevOps tools Handle Online sessions and also classroom sessions.Job SummaryJob Type : Full TimeJob Role : Teacher / TrainerJob Category : TeachingHiring Process :  Face to Face Interview, Telephonic InterviewWho can apply : Experienced (2 yrs)",chennai,data scientist
Relationship Manager,A2Z Finders,https://www.freshersworld.com/jobs/relationship-manager-jobs-in-kochi-chennai-hyderabad-a2z-finders-1010214,",  Job Description will be as the designation says in one of our renowned clients for the post of Relationship Manager in the Insurance Industry. Our Client is a Leader in the Insurance Industry. We are looking to refer Young, Energetic &amp; Dynamic professionals to join our team as Relationship Manager.Candidates applying for this job should have at least 3 years of prior experience in the same roleJob SummaryJob Type : Full TimeJob Role : Customer Service / Tech SupportJob Category : Diploma,Tech SupportHiring Process :  Face to Face InterviewWho can apply : Experienced (3 yrs)",chennai,data scientist
Medical Coding,Core2Code Healthcare Services,https://www.freshersworld.com/jobs/medical-coding-jobs-in-bangalore-chennai-hyderabad-core2code-healthcare-services-998281,",  We are hiring 2016-2020 Fresh Graduates preferably from the Life Science stream for our new project in Medical Coding.Medical Coding is a system based job working with patients medical reports to analyze and convert them to numerical codes for billing purpose.The US HIPAA Privacy Rule signed by Bill Clinton in 1996, protects most “individually identifiable health information” held or transmitted by a covered entity or its business associate, in any form or medium, whether electronic, on paper, or oral. The Privacy Rule calls this information protected health information (PHI).Medical Coder plays an important part in the field of Healthcare to maintain the standards of PHI. According to the Bureau of Labor and Statistics, the medical billing and coding field is expected to grow by 15% between now and 2024. That's almost 30,000 job openings in the next seven-year.Benefits of Medical Coding Job:1. Salary: 14k to 20k for Entry Level Coders2. Salary Growth: 3k to 5k (6 months to yearly)3. Excellent knowledge growth in the field of healthcare4. Health Insurance Coverage5. Food Coupons6. Incentives and Gifts for outstanding performance7. Opportunity to work Globally Job SummaryJob Type : Full TimeJob Role : Nurse / HealthcareJob Category : BSc/BCA/BBM,Health Care,Work from HomeHiring Process :  Telephonic InterviewWho can apply : Freshers",chennai,data scientist
UI/UX Developer / Senior Developer,Falaina,https://www.freshersworld.com/jobs/ui-ux-developer-senior-developer-jobs-in-chennai-falaina-1004844,", Company Name: Falaina Pte. Ltd.Role: UI/UX Developer / Senior Developer, Chennai Department: Technology and InnovationLocation: Chennai, IndiaTechnology and Innovation Team @ FàlainaTechnology and Innovation (Research &amp; Development) team at Fálaina is a strategic and critical innovation team, combining software engineering excellence with thought leadership and entrepreneurial spirit. Technology and Innovation team pioneers’ innovative solutions within identity and data security. To ensure a successful go-to-market, the Technology and Innovation team members follow an end-to-end responsibility approach.Senior Developer / Module Lead (.Net) - Job Description As a member of the Technology and Innovation team, you will work together with a team of dedicated experts including researchers, designer, developers, and architects with a single goal of building most innovative identity and data security technologies for a variety of use cases spanning across all industries. You will work against fixed timelines and your success will be measured by the ability to deliver on time on target products/solutions based on company directions. Your tasks include:Responsible for plan and implement new designs &amp; optimize existing user interface designsResponsible for development of product UI user experience.Fálaina Job DescriptionProducing high quality UX design solutions through wireframes, visual and graphic designs, flow diagrams, storyboards, site maps, and prototypes.Designing UI elements and tools such as navigation menus, search boxes, tabs, and widgets for our digital assets.Create prototypes for new product ideas &amp; Combine creativity with an awareness of the design elementsEnsure the performance, quality, and responsiveness of applicationsCollaborate with customer and team to define, design, and ship new featuresEffort estimates for the individual featuresAs an on-going process, create and maintain technical and functional documents for application.Work with Senior Developer/Lead Architect on product development across all product development life cycle.To participate in critical customer proof of concepts activities to help to win customer confidence and guide sales/pre-sales team members.Required to travel from time to time to attend conferences,customer/partner meetings, and to participate in company marketing events.Skillset: Adobe Creative Suite. (Adobe XD, Photoshop, illustrator)Sketch, InVision, Visio,HTML, CSS (SCSS),iOS, Android, Design SystemsKnowledge in .NET Technology is added advantage.Must have very good communication skill.Experience in using “Telerik” web control will be plus.Experience with Visual Studio 2019 will be plus.Experience with Agile Methodologies.Ability to handle multiple assignments at the same time and prioritize tasks.Creative thinking for providing innovative solutions.Experience with Azure DevOps and Git.Experience in Identity and Access Management is added advantage.Junior Technical/Quality Assurance Required Education and Experience Bsc. Computer Science/Information Technology/Engineering or Higher or equivalent or Equivalent Diploma5 to 10 years of experience in Information Technology or Information SystemsJob SummaryJob Type : Full TimeJob Role : IT Software-EngineerJob Category : IT/Software,DiplomaHiring Process :  Face to Face InterviewWho can apply : Experienced (3+ yrs)",chennai,data scientist
Sales Operations Support Specialist,Hitachi ABB Power Grids,https://www.freshersworld.com/jobs/sales-operations-support-specialist-jobs-in-chennai-hitachi-abb-power-grids-1019449,",  Hitachi ABB Power Grids is a pioneering technology leader that is helping to increase access to affordable, reliable, sustainable and modern energy for all. We help to power your home, keep the factories running, and our hospitals and schools open. Come as you are and prepare to get better as you learn from others. Bring your passion, bring your energy, and plug into a team that appreciates a simple truth: Diversity + Collaboration = Great InnovationThe Hitachi ABB Power Grids Operations Center (INOPC) is a competence center with around 900 skilled engineers who focus on tendering, engineering, planning, procurement, functional system testing, installation supervision and commissioning. However, over the last decade, it has evolved to become the largest engineering hub. The India Operations Centre is a key aspect of the Power Grids business Power Up transformation program. The INOPC team at Chennai supports Hitachi ABB Power Grid’s units in more than 25 countries across a wide portfolio of all the four business units in Power Grid business. To date, the team has executed engineering and commissioning for projects in more than 60 countries.Your ResponsibilitiesFCM File management.Administrating &amp; Operating MS Team for the HUB.Support factories to increase the usage of MS Teams.Monitoring data quality &amp; taking steps to improve the data quality.Supporting the sales operations team.Using of tools like – PowerBI, Advanced excel, SharePoint to create reports.Develop dashboard &amp; reports for demand side and supply factories.Implementation of Configurators for the HUB.Providing training to users for SFDC.Living core values of safety and integrity, which means taking responsibility for your own actions while caring for your colleagues and the business.Your backgroundBachelor’s degree from a reputed university.2-4 Years of experience, with a combination of engineering and/or Sales Operation/Analytics.Basic understanding of electrical and mechanical systems.Knowledge in Salesforce, PowerBI, SharePoint.Proficiency with CRM and BI tool landscape.Excellent command over English and preferable if have knowledge of French language.True team player.Marketing and Sales acumen (with previous customer-facing experience preferably).Ability to perform data entry for proposals &amp; orders using internal tools.Proven development and maintenance of positive, cooperative, team-oriented relationships with co-workers, supervisors, managers, clients and others in contact with the job.Job SummaryJob Type : Full TimeJob Role : Sales / Marketing ExecutiveJob Category : Sales and MarketingHiring Process :  Face to Face InterviewWho can apply : Experienced (2 to 3+ yrs)",chennai,data scientist
Technical Trainer Java .NET,Worksbot Applicaions Pvt ltd,https://www.freshersworld.com/jobs/technical-trainer-java-net-jobs-in-chennai-worksbot-applicaions-pvt-ltd-1002904,", To train Academics / Corporate Professionals in JAVA .NET Technologies.To create customized Contents, Teaching Aids, Problems Solutions and Case Studies.To conduct and Evaluate assessments.To generate Training reportsDesired Candidate ProfileAny Degree related to Computer Science with 1 to 3 years of relevant training experienceStrong knowledge in Advance Java / Advance .NETExperience in training college students added advantageCreative, with strong interpersonal, presentation skillsStrong communication skills (active listening, speaking and writing)Advanced delivery skills including training, facilitating, and mentoring capabilityQuick learner with technical aptitude (ability to learn new technologies with ease).Job SummaryJob Type : Full TimeJob Role : Teacher / TrainerJob Category : Teaching,1 to 3 Yr ExpHiring Process :  Face to Face InterviewWho can apply : Experienced (1 to 3 yrs)",chennai,data scientist
Assistant Professor - Hepatology,Sri Ramachandra University,https://www.freshersworld.com/jobs/assistant-professor-hepatology-jobs-in-chennai-sri-ramachandra-university-1003259,", Sri Ramachandra University Invite Applications For The Post of Assistant Professor - HepatologyJob Description : Assistant Professor – HepatologyExperience : 0 - 1 year in reputed Medical CollegeEssential Qualifications : DM (Hepatology)Salary : As per Institution NormsJob SummaryJob Type : Full TimeJob Role : Teacher / TrainerJob Category : Teaching,1 to 3 Yr ExpHiring Process :  Face to Face InterviewWho can apply : Freshers and Experienced (0 to 1 yrs )",chennai,data scientist
Tamil Speaker,Appen,https://www.freshersworld.com/jobs/tamil-speaker-jobs-in-chennai-appen-989583,", Interested in transcribing audios following specific
guidelines and writing conventions? This project might be for you! Check it
out.Requirements:  • Native speaker of Tamil• Residing in IndiaSteps on how to register:1. Choose Tamil (India) as your primary language.  2. Complete the Registration page and click the Submit
Application button to create your account.3. Once you passed the qualification process, kindly to go
‘All Project’ tab and look for Project ‘Tapti’.4. Click the ‘Learn More’ or ‘Qualify’ button on the right
side to start your qualification for the project. Do not miss the chance to earn extra income working from the
comfort of your own home. This is a great opportunity for you and your friends! • Work from home with flexible hours• You can work on our projects around your other jobs• Appen is ranked as top 1 out of 100 companies offering
remote jobs by Flexjobs.com We are an equal opportunity employer and value diversity at
our company. We do not discriminate based on race, religion, color, national
origin, gender, sexual orientation, age, marital status, veteran status, or disability
status. Thank you and we hope to work with you soon!Job SummaryJob Type : Part TimeJob Role : Customer Service / Tech SupportJob Category : Tech SupportHiring Process :  Written-test, Telephonic InterviewWho can apply : Freshers",chennai,data scientist
Data Scientist,SKILLS HR,https://www.timesjobs.com/job-detail/data-scientist-skills-hr-chennai-pune-5-to-8-yrs-jobid-nyRuMZaH__PLUS__JZzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Pune, Maharashtra, India Data Scientist Experience : 0 to 0 yrs Skills Required : Job Summary : Greetings from SkillsHR We have a Job opportunity for Manager/Sr. Manager  Data scientist with leading Manufacturing &amp;International supply chain solutions, Chennai. Position  Data Scientist Location Pune and Chennai Looking for a potential candidate with 5  years the people with experience at a Manager level for the Advanced Analytics team. The position requires a person who entails entrepreneurial skillsets &amp; is eager to work in similar setup. Responsibilities include: - Establish strong relationships with various internal and external customers / teams all inside Company to gain an understanding of their strategies, objectives, and tactics to develop a comprehensive analytics strategy. - Engages various customers to understand their requirements, translate them into initial analytics projects, scope them out and work with the off-shore team to get them build and executed as per the customer requirements. - Project &amp; customer management. - Assess specific operational issues / areas (such as what work gets done in what regions, cost benefit analysis, establishing best practices, creating models for business problems, etc) for improvement and develop an approach / design for addressing the same through detailed analysis and / or interaction with key departments / functions leaders. - Takes overall responsibility for the project, including thought leadership role in problem solving and developing recommendations and executing them for a global organization. - Can play an individual delivery role in executing complex, large analytical and problem solving modules in vast areas. - Synthesizes team's work to create deliverables, including reports, spreadsheets, presentations and other outputs to document and communicate findings to customers. - Collaborates with and presents business recommendations to various stakeholders. Qualifications: - MS in Stats or Operational Research or Industrial Research is highly preferred  from a very well reputed and recognized college, Analytics Certifications or specialization desirable. - Should be knowledgeable with a reporting tool - Tableau, BO, Microstrategy, Spotfire. - Analytic tools like MySQL, R, Python, etc would be necessary. - Strong knowledge in Predictive Analytics, Forecasting, Data Mining, Optimization, Econometrics, clustering techniques &amp; simulation. - Experience with database management a plus - Good understanding of Supply Chain, Enterprise Manufacturing Solutions &amp; Financial Consolidations. - Highly organized, detail oriented and a creative problem solver. - Strategic thinker with strong analytical skills and the ability to connect disparate data sources into a straightforward, insightful story. - Excellent communication and presentation skills to effectively report findings and influence change within the organization.
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Consulting Services
Specialization:Business/Systems Analysis

Qualification:



                    ME/ M.Tech./ MS (Engg/ Sciences)
                    
                    
                  

                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

data mining 
data scientist 
advanced analytics 
spotfire 
predictive analytics 
tableau 

, 
Job Posted by

Company:SKILLS HR

",chennai,Data Scientist / Analyst-
Data Scientist,Analytics Vidhya,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-mumbai-chennai-3-to-5-yrs-jobid-0LFSIkJaFBpzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        The ideal candidate would3-5 years of professional experience handling and processing large datasets and feature engineeringPossess excellent knowledge of at least one scripting language such as Python/R for rapid prototyping, data extraction &amp; manipulation and predictive modellingAbility to scrape data from various sources including webpages and formpostsPossess quantitative analysis skills &amp; solid understanding of core statistical concepts including machine learning algorithmsHave working knowledge of interactive web apps like Shiny/Ipython/Bokeh will be preferredHave strong structured and unstructured data analysis and problem-solving skillsActuaries/FRM/CFA/CQF/PRM certification would be a plusExcellent writing, oral communication and presentation skillsKey Responsibilities:Develop and implement new (maintain and use existing) statistical/machine learning models to identify performance and risk drivers on balance sheet and investment portfolio.Manage large loan level and borrower level data used for training and learning modelsDocument the algorithms, methodology and findings in report and present the analysis to the internal and external stakeholders/platforms (model notes, white papers, working papers etc.)Build predictive and optimization solutions for various functions across organizationDevelop insights into customer/client behavior and engagement from the dataAbility to search, extract, transform and load data from various databases, cleanse and refine data until it is fit-for-purposeBuild up strategies and algorithms to deepen customer engagement and product relationshipDevelop interactive dashboards with differential access for different business functions using data visualization techniquesKeep pace with latest developments in field of analytics &amp; modelling globally and implement appropriate techniques to improve or redesign existing models/algorithmsTo get to know you better, we willLike to speak with you for both of us to gauge compatibilityAsk you to attempt few case studies pertaining to statistical nous, technical ability and present your assessment to the teamCall you over to our office in Chennai/Mumbai to meet with the teamWe assure youAn opportunity to play a formative role in an ambitious financial services marketplace spanning investment banking, debt capital markets, institutional finance, retail lending and asset managementConstant learning opportunities and various problem statements to attemptA journey that will challenge and reward you in a manner few others willMinimum QualificationGraduate/Post Graduate from Tier I collegeBackground in Statistics/Econometrics will be preferredMin. Qualification: ugSkills Required: algorithms, analytics, data extraction, data manipulation, data science, machine learning, predictive model, python, r, structured thinking, visualization
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Educational/Training,  Research/Surveyor/MR
Specialization:Business/Systems Analysis

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

visualization 
dashboards 
data extraction 
data science 
data scientist 
data visualization 
data analysis 

, 
Job Posted by

Company:Analytics Vidhya


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.analyticsvidhya.com
Industry
Education, Training Institutes &amp; Academic Research (Other Education, Training Institutes &amp; Academic Research)


",chennai,Data Scientist / Analyst-
Data Scientist,Inspirisys,https://www.timesjobs.com/job-detail/data-scientist-inspirisys-chennai-6-to-9-yrs-jobid-m4su5yq__SLASH__SZ5zpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientist | Chennai Function - Product Engineering and Development - Non BankingRequirements / Responsibilities:Should have 6  years of experience as Data ScientistShould have experience in Data Analytics, Big Data, Machine Learning, AI and dashboard creation
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Telecom,  IT-Hardware/Networking
Specialization:Database Administration (DBA)

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

Data Analytics 
Big Data 
Machine Learning 

, 
Job Posted by

Company:Inspirisys


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website https://inspirisys.com/
Industry
Technology - IT, Telecom, Semiconductors (Other Technology Equipment/ Products)


",chennai,Data Scientist / Analyst-
Data Scientist,Talent Corner Hr Services Private Limited,https://www.timesjobs.com/job-detail/data-scientist-talent-corner-hr-services-private-limited-delhi-chennai-delhi-ncr-pune-bengaluru-bangalore-3-to-6-yrs-jobid-ACdoDuR3rk5zpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientistfrom 3 to 6 year(s) of ExperienceBengaluru, Chennai, Delhi NCR, Hyderabad, Mumbai, PuneJob DescriptionHands-on knowledge of Python for building production-ready data products.Strong Statistical Analysis and Modeling skills.Proven skills in Data Science, Data Mining, Machine Learning, covering the spectrum of supervised as well as unsupervised learning algorithms.Ability to grasp and work with new technologies quickly.Knowledge of Reinforcement Learning is a plus.Some knowledge of big data technologies like Hadoop, Apache Spark will be an added advantageKey SkillsHadoop Reinforcement Learning Big Data Data Mining E - Commerce Unsupervised Learning Machine Learning Data Science analytical approach Data modeling web - scale data Spark Statistical Analysis PythonDesired Candidate ProfilePlease refer to the Job description aboveEducation-UG:B.Sc - Any Specialization, Maths, B.Tech/B.E. - Any SpecializationPG:MS/M.Sc(Science) - Any Specialization, Maths, M.Tech - Any Specialization
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Consulting Services
Specialization:Software Engineer

Qualification:



                    ME/ M.Tech./ MS (Engg/ Sciences)
                    
                    
                  

                    BE/ B.Tech (Engineering)
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

algorithms 
data mining 
apache 
hadoop 
big data 
python 
machine learning 

, 
Job Posted by

Company:Talent Corner Hr Services Private Limited


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.talentcorner.in
Industry
Consultancy Services (Other Consultancy Services)


",chennai,Data Scientist / Analyst-
Data Scientist,Pattem Digital Technologies,https://www.timesjobs.com/job-detail/data-scientist-pattem-digital-technologies-hyderabad-secunderabad-noida-greater-noida-chennai-bengaluru-bangalore-0-to-3-yrs-jobid-raP6REOPFJ5zpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientist We are searching for a Lead Data Scientist to lead our technical team and help us gain useful insights from heaps of raw data.Your responsibilities as a Data Scientist will include managing the data science team, planning projects and building analytics models. You must have a strong problem-solving ability and a knack for statistical analysis.Lets discuss your ideas on how you can align our data and products with our business goals. You will be entrusted to help us improve our products and business decisions by making the most out of our data. Applying at Pattem is your solution for the numerous searches towards Data Scientist Jobs in Bangalore.Know your work As a Data Scientist manage a team of data scientists, machine learning engineers, and big data specialistsLead the data mining and our collection measures in our companyMaintain the high data quality and integrityDiscover, interpret, and analyze problemsConceptualize data projects and prioritize themCreate analytical systems and other predictive modelsMonitor the performance of data-driven productsReporting your findingsRun experimentation with new models and different techniquesEnsure that organizational goals are met by aligning data projectsWhat you need to apply Proven experience as a Data Scientist or a Senior Data Scientist or any similar roleExpert knowledge of Machine LearningUnderstanding of data management and various other visualization techniquesA penchant for conducting statistical analysis and predictive modelingSkilled in R, Python, and MATLABSkilled in SQL and NoSQLExcellent communicator with strong organizational skillsProven leadership skillsGraduate in Computer Science, Data Science, Mathematics or related field
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: IT-Hardware/Networking,  Telecom
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

python 
data mining 
machine learning 
sql 
nosql 
leadership skills
big data 

, 
Job Posted by

Company:Pattem Digital Technologies


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.pattemdigital.com
Industry
Technology (IT, Telecom, Dot Com etc) (Other Technology Services)


",chennai,Data Scientist / Analyst-
Data Scientist,TheDataTeam,https://www.timesjobs.com/job-detail/data-scientist-thedatateam-mumbai-chennai-bengaluru-bangalore-8-to-11-yrs-jobid-aF9L9s3JOThzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Role Description The Data Team is a boutique consulting firm with strong expertise in big data and data science. The Senior Data Scientist is a key role in the organization, and will be leading project delivery on data science projects or data products.The Senior Data Scientist is an important role within the organization responsible for providing expertise, thought leadership, mentorship and leadership in the area of statistical analysis, data analysis and data science. Accordingly senior data scientists are expected to a hands-on practitioners in business analysis, hypothesis generation, data preparation, relational modelling, statistical modelling, algorithm design and scalable machine learning and deep learning. Theyll be expected to provide deep expertise in these areas. In addition, Senior Data Scientists are expected to mentor data analysts and data scientists on project deliverables, and ensure quality and timeliness in the output. The Data Team offers high-impact work with diverse opportunities in the areas of data science for Senior Data Scientists to grow into roles such as business consulting.Prior experience in doing data science and managing data science teams is required for this role. Experience in working on large scale Hadoop databases is required for this role. Past experience in bots and API development, test driven development, continuous delivery are preferred. Client facing skills are considered a plus.Key Skills True depth of knowledge in statistics, machine learning, cloud platforms and databasesCritical thinking skills in business with the ability to confidently face clients and mentor data scientistsA highly imaginative mind set and the ability to formulate new and relevant hypotheses from the dataAbility to perform advanced statistical analysis on diverse data sets in Python, R, Scala and JavaAbility to implement scalable machine learning and statistical analysis algorithms with frameworks such as Spark, Tensorflow or TorchCurrent knowledge of cloud technologies and architectures such as on Azure, and hands on skills in implementing machine learning algorithms at scaleExpertise validating and critically evaluating machine learning algorithms and their performanceAbility to work in a Linux environment, on cloud-based virtual machines and containersShould have managed a team in past roles in a managerial setting, or directly faced clientsExcellent interpersonal, presentation and written communication skillsEducation and work experience requirements Bachelors degree in computer science or applied mathematics (Masters degree or PhD preferred)Higher degree in business, statistics, machine learning or computer science is a plusBetween 5 and 8 years of demonstrated experience in the industry including significant prior experience in data analysis and data scienceRelevant certifications in data science will be considered favorably
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: IT-Hardware/Networking,  Telecom
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

algorithms 
scala 
java 
linux 
hadoop 
api 
big data 
python 
machine learning 
written communication
project delivery 

, 
Job Posted by

Company:TheDataTeam


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.thedatateam.net
Industry
Technology (IT, Telecom, Dot Com etc) (Other Technology Services)


",chennai,Data Scientist / Analyst-
